,Unnamed: 0,ESTC,NDEP,RENDA,TIPOR,VBEM,NPARC,VPARC,TEL,IDADE,RESMS,ENTRADA,target,NOVA_COLUNA,Strings
110,110,2,0,1700,0,489,11,68,0,46,48,0,,903.7816837143645,Mariana
575,575,0,0,450,1,399,10,55,0,46,6,0,,38.06182152719454,Mariana
1104,1104,0,0,360,1,435,10,66,0,46,6,0,,-55.97326695175668,Mariana
1460,1460,2,0,380,0,598,12,81,1,46,240,0,,-162.69562927310608,Mariana
251,251,0,0,360,1,429,10,60,0,46,6,0,,-51.49540559561614,Mariana
264,264,1,0,573,1,495,9,60,0,46,6,60,,58.212197629826946,Mariana
1011,1011,0,1,600,1,480,10,67,0,46,6,0,,89.55722712281069,Mariana
1246,1246,0,0,500,0,305,6,51,0,47,0,0,,145.53049407456734,Mariana
549,549,0,4,360,0,620,10,94,0,47,36,0,,-194.04065876608982,Mariana
946,946,1,0,1190,0,420,6,99,1,47,120,0,,574.6588740380352,Mariana
243,243,1,0,700,0,849,6,143,0,47,48,150,,-111.20022367748993,Mariana
205,205,0,0,709,1,429,10,60,0,47,6,0,,208.96686328655827,Mariana
1423,1423,0,0,816,0,529,6,111,0,47,48,0,,214.1910348687222,Mariana
1206,1206,0,1,1000,1,505,10,70,0,47,6,0,,369.4235618815941,Mariana
126,126,0,0,2010,1,360,2,122,1,47,100,122,,1231.4118729386469,Mariana
1310,1310,0,0,950,0,737,15,95,1,47,120,0,,158.96407814298897,Mariana
80,80,0,0,500,1,429,9,70,0,47,6,0,,52.988026047662984,Mariana
70,70,0,0,395,0,523,15,65,0,47,96,0,,-95.52770893099806,Mariana
1091,1091,3,0,566,0,703,12,96,0,47,144,0,,-102.24450096520886,Mariana
1345,1345,1,0,950,1,1290,18,143,0,47,6,0,,-253.7454768479636,Mariana
1040,1040,1,0,689,0,779,12,96,0,47,48,0,,-67.167920342108,Mariana
1492,1492,1,0,478,0,404,4,121,1,47,180,0,,55.22695672573325,Mariana
648,648,0,0,1800,1,361,6,77,0,47,6,0,,1073.9404152477048,Mariana
1261,1261,1,0,361,1,480,10,67,0,47,6,0,,-88.81091689678726,Mariana
1446,1446,1,0,540,0,730,5,122,0,47,48,125,,-141.79894294445023,Mariana
1253,1253,1,0,2500,0,346,3,129,0,48,48,0,,1607.5522268544516,Mariana
782,782,1,2,700,1,439,10,67,0,48,6,0,,194.78696899211323,Mariana
7,7,0,0,300,0,416,10,64,0,48,108,0,,-86.57198621871699,Mariana
88,88,0,0,300,0,500,12,68,0,48,0,0,,-149.26204520468445,Mariana
77,77,3,0,409,0,705,15,87,1,48,360,0,,-220.907826902933,Mariana
448,448,0,0,631,1,469,5,76,0,48,6,157,,120.90225661579441,Mariana
1230,1230,0,0,550,0,999,12,123,0,48,48,0,,-335.0932914845166,Mariana
743,743,0,0,592,1,322,6,73,1,48,252,0,,201.50376102632404,Mariana
739,739,1,0,880,1,849,10,117,0,48,6,0,,23.135617006726093,Mariana
13,13,0,0,1850,0,1137,9,185,0,48,0,0,,532.1191911547002,Mariana
445,445,0,3,1500,1,560,12,76,0,48,6,0,,701.531612462017,Mariana
1207,1207,0,2,300,1,339,10,51,0,48,6,0,,-29.106098814913473,Mariana
1313,1313,0,0,1800,0,1190,12,162,1,48,120,0,,455.24923787428764,Mariana
415,415,1,0,1529,1,630,6,133,0,48,6,0,,670.9328931950566,Mariana
379,379,1,0,1529,1,941,6,199,0,48,6,0,,438.8304129017723,Mariana
282,282,0,0,300,0,455,12,63,1,48,120,0,,-115.67808503363047,Mariana
328,328,0,0,650,0,464,6,103,0,48,0,0,,138.81370204035656,Mariana
591,591,1,0,800,1,480,10,67,0,48,6,0,,238.81927232749516,Mariana
1065,1065,0,0,497,1,325,9,56,0,48,6,0,,128.36535887602864,Mariana
400,400,1,0,390,0,569,12,77,1,48,240,0,,-133.5895304581926,Mariana
136,136,0,0,860,0,965,15,117,0,48,6,0,,-78.36257373245934,Mariana
207,207,1,0,800,1,459,10,70,0,48,6,0,,254.491787073987,Mariana
1365,1365,0,0,1000,1,840,4,159,1,49,216,300,,119.40963616374758,Mariana
1090,1090,1,0,850,0,514,12,70,1,49,0,0,,250.7602359438699,Mariana
160,160,3,0,713,1,576,3,157,1,49,288,157,,102.24450096520886,Mariana
1125,1125,1,0,1500,0,475,10,72,1,49,60,0,,764.9679816740079,Mariana
897,897,0,0,350,1,368,10,56,0,49,6,0,,-13.433584068421602,Mariana
832,832,1,0,2000,0,309,3,115,0,49,48,0,,1262.0105922056073,Mariana
171,171,0,3,420,1,537,10,78,0,49,6,0,,-87.31829644474041,Mariana
337,337,0,0,3200,1,380,4,111,0,49,6,0,,2104.594837386051,Mariana
874,874,1,0,4000,0,446,3,166,0,49,48,0,,2652.386543287243,Mariana
791,791,0,0,300,0,479,12,65,0,49,6,0,,-133.5895304581926,Mariana
654,654,0,1,400,1,420,10,58,0,49,6,0,,-14.926204520468447,Mariana
201,201,3,0,400,0,559,12,79,0,49,300,0,,-118.66332593772415,Mariana
286,286,0,1,896,0,478,15,59,0,49,144,0,,311.95767447779053,Mariana
354,354,0,0,1000,1,599,12,81,0,49,6,0,,299.2704006353924,Mariana
1348,1348,0,0,992,1,399,12,54,0,49,6,0,,442.56196403188943,Mariana
27,27,0,2,632,1,365,6,78,0,49,6,0,,199.26483034825375,Mariana
1080,1080,0,0,663,1,429,10,60,0,49,6,0,,174.63659288948082,Mariana
192,192,2,0,1533,0,397,7,78,1,49,180,0,,847.8084167626077,Mariana
43,43,2,0,600,1,544,3,149,1,49,12,149,,41.79337265731165,Mariana
1295,1295,0,0,1063,0,755,5,186,0,49,240,0,,229.86354961521408,Mariana
715,715,0,0,500,1,562,10,85,0,49,6,0,,-46.27123401345219,Mariana
705,705,3,0,499,0,336,6,77,1,49,180,0,,121.64856684181784,Mariana
1415,1415,0,0,946,0,529,6,111,0,50,48,0,,311.2113642517671,Mariana
86,86,0,0,580,1,349,10,51,0,50,6,0,,172.39766221141056,Mariana
1403,1403,1,0,381,0,459,12,57,0,50,48,0,,-58.212197629826946,Mariana
1270,1270,1,0,1000,0,489,3,182,0,50,48,0,,381.3645254979688,Mariana
576,576,1,0,800,0,317,3,118,0,50,48,0,,360.467839169313,Mariana
605,605,0,0,380,1,679,15,80,0,50,6,0,,-223.14675758100327,Mariana
1402,1402,1,0,800,1,349,10,51,0,50,6,0,,336.5859119365635,Mariana
712,712,1,0,1500,0,1617,12,135,0,50,48,0,,-87.31829644474041,Mariana
620,620,0,0,1200,0,598,5,148,1,50,0,0,,449.27875606610024,Mariana
530,530,0,0,455,0,901,15,111,1,50,36,0,,-332.8543608064464,Mariana
952,952,0,0,838,1,519,10,79,0,50,6,0,,238.07296210147172,Mariana
73,73,0,0,400,1,459,12,62,0,50,6,0,,-44.03230333538192,Mariana
646,646,1,0,536,0,430,3,160,0,50,48,0,,79.10888395848276,Mariana
182,182,0,0,350,0,480,12,66,0,50,84,0,,-97.02032938304491,Mariana
489,489,1,6,500,1,378,10,53,0,50,6,0,,91.04984757485752,Mariana
30,30,0,0,800,1,495,15,59,0,50,6,0,,227.62461893714382,Mariana
1257,1257,0,0,1105,1,618,10,89,0,50,6,0,,363.4530800734067,Mariana
389,389,0,0,5000,1,730,9,86,0,50,6,200,,3186.7446651200135,Mariana
1092,1092,1,0,480,0,576,12,78,1,50,24,0,,-71.64578169824854,Mariana
1488,1488,0,0,400,1,480,6,102,0,50,6,0,,-59.70481808187379,Mariana
1347,1347,3,0,330,1,445,10,68,1,51,0,0,,-85.82567599269358,Mariana
490,490,1,0,900,0,834,6,140,0,51,48,0,,49.25647491754587,Mariana
900,900,0,0,350,0,925,24,89,0,51,6,0,,-429.12837996346786,Mariana
1386,1386,0,0,600,1,348,10,51,0,51,6,0,,188.07017695790242,Mariana
863,863,1,0,564,1,451,10,69,0,51,6,0,,84.33305554064673,Mariana
365,365,0,0,800,1,359,6,77,0,51,6,0,,329.12280967632927,Mariana
982,982,0,0,450,1,610,9,99,0,51,6,0,,-119.40963616374758,Mariana
988,988,1,0,355,1,475,9,78,0,51,6,0,,-89.55722712281069,Mariana
535,535,1,0,600,1,490,10,74,0,51,6,0,,82.09412486257646,Mariana
913,913,0,0,1200,1,690,10,104,0,51,6,0,,380.6182152719454,Mariana
1037,1037,1,0,830,1,546,10,83,0,51,6,0,,211.95210419065194,Mariana
49,49,0,0,400,1,347,10,53,0,51,6,0,,39.55444197924138,Mariana
17,17,0,0,800,1,359,6,76,0,51,6,0,,329.12280967632927,Mariana
756,756,0,0,600,1,1065,9,172,0,51,6,0,,-347.0342551008914,Mariana
284,284,2,2,600,0,557,12,76,0,51,8,0,,32.09133971900716,Mariana
402,402,0,0,396,0,556,12,76,0,51,36,0,,-119.40963616374758,Mariana
563,563,0,0,337,1,443,12,60,1,51,0,0,,-79.10888395848276,Mariana
155,155,1,0,550,0,617,8,109,0,52,144,0,,-50.0027851435693,Mariana
26,26,1,0,342,1,453,10,59,0,52,6,0,,-82.84043508859988,Mariana
306,306,0,0,550,1,631,6,134,0,52,6,0,,-60.45112830789721,Mariana
1048,1048,1,0,1500,1,416,1,145,0,52,6,280,,809.0002850093898,Mariana
338,338,0,0,432,0,550,12,75,0,52,96,0,,-88.06460667076384,Mariana
165,165,1,3,631,1,748,6,158,0,52,6,0,,-87.31829644474041,Mariana
773,773,0,0,800,0,440,10,67,1,52,60,0,,268.671681368432,Mariana
1099,1099,0,0,590,1,396,6,88,0,52,264,0,,144.78418384854393,Mariana
1131,1131,1,0,736,1,423,9,69,0,52,6,0,,233.5951007453312,Mariana
343,343,0,0,400,1,520,6,111,0,52,6,0,,-89.55722712281069,Mariana
1034,1034,1,0,480,1,658,12,89,1,52,144,0,,-132.8432202321692,Mariana
183,183,0,0,1200,0,458,10,71,0,52,12,0,,553.7621877093794,Mariana
372,372,1,0,2000,1,400,9,66,0,52,6,0,,1194.0963616374756,Mariana
905,905,3,0,578,0,597,10,91,1,52,0,0,,-14.179894294445024,Mariana
391,391,1,0,2000,1,387,9,63,0,52,6,0,,1203.7983945757803,Mariana
1307,1307,0,2,400,1,400,10,61,0,52,6,0,,0.0,Mariana
1168,1168,2,0,346,1,580,5,68,1,52,24,300,,-174.63659288948082,Mariana
644,644,2,0,595,1,554,10,85,1,52,120,0,,30.598719266960316,Mariana
1149,1149,0,0,1300,0,481,11,60,1,52,60,60,,611.2280751131829,Mariana
1143,1143,1,0,444,1,480,10,53,0,52,6,100,,-26.867168136843205,Mariana
33,33,0,0,387,0,351,8,62,1,52,144,0,,26.867168136843205,Mariana
1287,1287,0,0,1690,0,1974,6,285,0,52,48,600,,-211.95210419065194,Mariana
875,875,0,5,600,1,651,10,98,0,53,6,0,,-38.06182152719454,Mariana
277,277,1,0,601,0,404,6,68,0,53,48,0,,147.0231145266142,Mariana
100,100,0,0,3400,1,1629,18,175,0,53,6,0,,1321.715410287481,Mariana
34,34,0,0,1500,0,500,11,58,0,53,0,58,,746.3102260234224,Mariana
1300,1300,0,1,474,1,355,10,54,0,53,6,0,,88.81091689678726,Mariana
62,62,1,0,592,1,415,5,100,0,53,6,0,,132.09691000614575,Mariana
655,655,0,0,1500,0,959,5,173,1,53,0,250,,403.7538322786715,Mariana
1384,1384,1,0,1000,1,747,10,103,0,53,6,0,,188.81648718392586,Mariana
837,837,0,0,778,0,640,10,97,1,53,360,0,,102.99081119123228,Mariana
604,604,0,0,800,1,480,10,67,0,54,6,0,,238.81927232749516,Mariana
1221,1221,0,0,300,1,629,12,55,1,54,60,230,,-245.53606436170594,Mariana
1198,1198,0,0,967,0,756,6,126,0,54,6,0,,157.47145769094212,Mariana
1059,1059,0,0,1111,1,309,6,66,0,54,6,0,,598.5408012707848,Mariana
1279,1279,0,0,300,1,332,10,51,0,54,6,0,,-23.881927232749515,Mariana
766,766,1,0,700,1,480,10,67,0,54,6,0,,164.18824972515293,Mariana
1482,1482,1,0,502,0,1367,12,115,0,54,48,0,,-645.5583455102603,Mariana
804,804,0,0,450,1,618,10,85,0,54,6,0,,-125.38011797193495,Mariana
901,901,0,0,400,0,333,4,98,0,54,96,0,,50.0027851435693,Mariana
436,436,0,0,5000,1,365,3,133,0,54,48,0,,3459.1478976185626,Mariana
257,257,2,0,420,0,423,12,58,0,54,0,0,,-2.238930678070267,Mariana
366,366,0,0,300,1,337,10,51,0,54,12,0,,-27.613478362866626,Mariana
456,456,0,0,493,0,443,12,60,0,54,0,0,,37.315511301171114,Mariana
406,406,1,0,1501,1,1059,10,118,0,54,6,200,,329.8691199023527,Mariana
1078,1078,0,0,460,0,398,6,56,0,54,0,150,,46.27123401345219,Mariana
592,592,1,0,440,0,553,6,105,0,54,120,80,,-84.33305554064673,Mariana
208,208,1,0,5000,0,2579,7,502,1,54,180,0,,1806.8170572027054,Mariana
925,925,1,0,316,0,485,12,67,0,54,0,0,,-126.12642819795838,Mariana
1164,1164,0,0,400,0,351,2,119,0,54,0,119,,36.569201075147696,Mariana
932,932,1,0,1500,1,990,6,210,0,54,6,0,,380.6182152719454,Mariana
22,22,0,0,2500,0,2199,12,270,0,54,48,0,,224.63937803305012,Mariana
1281,1281,0,0,1583,1,1007,9,163,0,54,6,0,,429.8746901894913,Mariana
21,21,3,0,602,0,507,6,108,0,54,48,0,,70.89947147222512,Mariana
551,551,1,0,300,0,442,10,67,0,54,60,0,,-105.97605209532597,Mariana
1470,1470,0,0,520,0,473,6,80,0,54,0,0,,35.07658062310085,Mariana
586,586,0,0,5000,0,1487,2,497,0,55,0,498,,2621.7878240202826,Mariana
608,608,3,0,348,0,559,12,76,1,55,0,0,,-157.47145769094212,Mariana
59,59,0,0,616,0,302,6,67,0,55,0,0,,234.3414109713546,Mariana
245,245,1,0,4000,1,639,10,88,0,55,6,0,,2508.3486696647224,Mariana
485,485,3,0,741,0,491,3,134,0,55,0,134,,186.5775565058556,Mariana
1054,1054,0,0,479,0,458,12,62,0,55,192,0,,15.672514746491869,Mariana
442,442,1,0,600,1,849,10,117,0,55,6,0,,-185.83124627983216,Mariana
1337,1337,0,0,1479,0,599,7,98,0,55,0,98,,656.7529989006117,Mariana
113,113,1,0,717,0,1056,8,187,1,55,0,0,,-252.99916662194016,Mariana
1290,1290,0,0,400,0,391,10,60,0,55,6,0,,6.716792034210801,Mariana
1202,1202,0,0,903,0,348,2,118,0,55,0,118,,414.2021754429994,Mariana
716,716,0,0,1050,0,518,11,60,0,55,0,60,,397.0370402444607,Mariana
985,985,0,0,3000,0,2129,2,711,0,55,0,712,,650.0362068664009,Mariana
573,573,0,0,6000,0,849,2,305,0,55,0,305,,3844.2439742466486,Mariana
1101,1101,0,0,899,0,580,12,71,0,55,0,60,,238.07296210147172,Mariana
706,706,0,0,411,1,529,12,72,0,55,6,0,,-88.06460667076384,Mariana
1385,1385,1,0,3161,1,329,5,57,0,55,6,100,,2113.550560098332,Mariana
1088,1088,0,0,4000,0,994,2,333,0,55,0,333,,2243.4085394264075,Mariana
1079,1079,0,0,700,0,818,10,125,0,56,0,0,,-88.06460667076384,Mariana
1098,1098,0,0,1100,0,567,5,95,0,56,0,95,,397.7833504704841,Mariana
2,2,0,0,1100,0,829,9,125,0,56,48,0,,202.25007125234745,Mariana
471,471,0,0,438,0,473,12,64,0,56,0,0,,-26.120857910819783,Mariana
508,508,0,0,460,0,568,9,61,0,56,0,200,,-80.60150441052961,Mariana
842,842,1,0,983,0,605,6,129,0,56,6,0,,282.10526543685364,Mariana
133,133,0,0,2000,0,1662,4,334,0,56,0,334,,252.25285639591675,Mariana
1302,1302,0,0,1500,1,940,10,135,0,56,6,0,,417.93372657311653,Mariana
1475,1475,0,0,1012,0,432,5,72,0,56,0,72,,432.859931093585,Mariana
727,727,0,0,1447,1,420,12,57,0,56,6,0,,766.4606021260547,Mariana
691,691,0,0,1552,0,694,4,158,0,56,0,158,,640.3341739280963,Mariana
810,810,0,0,929,0,400,12,55,1,56,0,0,,394.7981095663904,Mariana
961,961,0,0,2119,0,606,4,120,0,56,0,131,,1129.167371973438,Mariana
1136,1136,0,7,300,1,558,12,75,0,56,6,0,,-192.54803831404297,Mariana
883,883,3,0,865,0,426,12,58,1,56,0,0,,327.6301892242824,Mariana
614,614,0,0,350,1,320,4,94,0,56,6,0,,22.38930678070267,Mariana
479,479,0,0,1404,0,877,2,294,0,56,0,294,,393.3054891143436,Mariana
1109,1109,0,0,600,0,445,10,68,0,57,12,0,,115.67808503363047,Mariana
387,387,0,0,1235,0,763,4,154,0,57,0,154,,352.25842668305535,Mariana
848,848,0,0,530,0,414,3,113,0,57,0,113,,86.57198621871699,Mariana
860,860,0,0,2000,0,368,10,58,0,57,0,0,,1217.9782888702252,Mariana
876,876,0,0,1800,0,543,6,111,0,57,0,0,,938.1119541114418,Mariana
1321,1321,3,0,602,0,790,12,107,0,57,240,0,,-140.3063224924034,Mariana
882,882,1,0,1200,0,555,4,166,1,57,12,0,,481.3700957851074,Mariana
293,293,0,0,1000,0,555,12,79,0,57,0,0,,332.10805058042297,Mariana
568,568,1,0,2500,0,552,4,119,0,57,48,119,,1453.8123202936267,Mariana
190,190,0,0,317,1,459,12,63,1,57,264,0,,-105.97605209532597,Mariana
660,660,0,0,800,0,399,3,149,1,57,0,0,,299.2704006353924,Mariana
87,87,0,0,952,0,1086,12,154,0,57,0,0,,-100.0055702871386,Mariana
176,176,1,0,756,0,617,6,131,0,57,6,0,,103.73712141725571,Mariana
1357,1357,1,0,1312,1,906,10,137,0,57,6,0,,303.0019517655095,Mariana
1074,1074,0,0,1000,0,687,12,93,0,57,0,0,,233.5951007453312,Mariana
745,745,0,0,1750,0,776,3,103,0,57,0,500,,726.9061601468134,Mariana
1083,1083,2,0,1000,1,552,6,124,1,57,360,0,,334.3469812584932,Mariana
1232,1232,0,0,707,0,690,10,61,0,57,0,300,,12.687273842398179,Mariana
1392,1392,0,0,1039,0,441,2,240,0,57,0,0,,446.29351516200654,Mariana
732,732,1,0,500,0,347,3,126,0,58,48,0,,114.18546458158362,Mariana
461,461,0,0,1453,1,774,10,117,0,58,6,0,,506.7446434699038,Mariana
673,673,0,0,839,0,439,6,76,0,58,48,76,,298.5240904093689,Mariana
1196,1196,0,0,1200,0,552,4,119,0,58,48,119,,483.60902646317766,Mariana
701,701,0,0,720,0,360,6,61,0,58,0,0,,268.671681368432,Mariana
1334,1334,0,0,315,0,449,6,77,0,58,48,77,,-100.0055702871386,Mariana
547,547,3,0,1500,0,405,6,86,0,58,48,0,,817.2096974956474,Mariana
1176,1176,0,0,1100,0,440,5,109,0,58,48,0,,492.56474917545876,Mariana
596,596,1,0,929,0,549,6,112,0,58,48,0,,283.59788588890046,Mariana
230,230,0,0,995,0,880,6,160,0,58,0,160,,85.82567599269358,Mariana
324,324,0,0,1500,0,1099,2,334,0,58,0,438,,299.2704006353924,Mariana
1174,1174,0,0,1190,0,452,10,63,0,58,6,0,,550.7769468052857,Mariana
1235,1235,0,0,690,0,559,5,137,0,58,48,0,,97.76663960906832,Mariana
684,684,0,0,3000,0,756,9,123,1,58,300,0,,1674.7201471965598,Mariana
1076,1076,2,0,800,0,598,6,135,0,58,24,0,,150.7546656567313,Mariana
817,817,0,0,1575,0,529,6,111,0,58,48,0,,780.6404964204997,Mariana
963,963,0,0,800,0,491,2,166,0,58,48,166,,230.6098598412375,Mariana
39,39,0,0,2500,0,595,6,123,0,58,48,0,,1421.7209805746195,Mariana
989,989,1,0,700,0,359,10,55,0,58,6,0,,254.491787073987,Mariana
1318,1318,0,0,481,1,547,10,68,0,58,6,100,,-49.25647491754587,Mariana
753,753,3,0,800,0,499,2,168,0,58,48,168,,224.63937803305012,Mariana
924,924,1,0,1615,0,399,3,110,0,58,48,110,,907.5132348444815,Mariana
1066,1066,0,0,600,0,517,6,110,0,58,48,0,,61.94374875994406,Mariana
411,411,0,0,895,0,443,12,60,0,58,0,0,,337.3322221625869,Mariana
1152,1152,0,0,1028,0,690,6,161,1,58,0,0,,252.25285639591675,Mariana
280,280,1,0,8000,0,329,3,122,0,58,48,0,,5724.945743825673,Mariana
919,919,0,0,836,0,439,12,54,0,58,48,0,,296.2851597312987,Mariana
957,957,0,0,1323,0,420,10,64,0,58,0,0,,673.9181340991504,Mariana
695,695,0,3,587,1,559,12,76,0,58,6,0,,20.896686328655825,Mariana
590,590,0,0,332,0,697,8,88,0,58,0,0,,-272.40323249854913,Mariana
725,725,3,0,617,0,933,15,115,1,58,60,0,,-235.83403142340146,Mariana
1333,1333,0,0,500,0,451,12,61,0,58,0,0,,36.569201075147696,Mariana
1317,1317,1,0,778,0,552,4,119,0,58,48,119,,168.66611108129345,Mariana
496,496,2,0,1500,0,552,4,119,0,58,48,119,,707.5020942702043,Mariana
31,31,1,0,480,1,460,3,135,0,59,6,100,,14.926204520468447,Mariana
1107,1107,1,0,1054,0,705,4,142,0,59,48,142,,260.4622688821744,Mariana
1197,1197,0,0,1300,0,524,4,93,0,59,0,159,,579.1367353941757,Mariana
1175,1175,1,0,2170,0,659,6,113,0,59,48,113,,1127.674751521391,Mariana
649,649,0,0,715,0,552,4,119,0,59,48,119,,121.64856684181784,Mariana
383,383,1,0,1350,0,442,2,241,1,59,0,0,,677.6496852292674,Mariana
1071,1071,0,0,688,0,552,4,119,0,59,48,119,,101.49819073918543,Mariana
1252,1252,0,0,2091,0,1701,4,341,0,59,48,342,,291.0609881491347,Mariana
474,474,1,0,821,0,508,11,71,0,59,48,0,,233.5951007453312,Mariana
453,453,0,0,1978,0,485,6,102,0,59,48,0,,1114.2411674529696,Mariana
1211,1211,1,0,1200,0,417,6,70,0,59,48,0,,584.3609069763397,Mariana
131,131,0,0,305,1,435,10,66,0,59,6,0,,-97.02032938304491,Mariana
606,606,1,0,300,0,403,12,58,1,59,0,0,,-76.8699532804125,Mariana
386,386,1,0,1233,0,555,3,139,0,59,0,139,,505.9983332438803,Mariana
390,390,3,0,380,0,448,15,56,0,59,420,0,,-50.749095369592716,Mariana
1193,1193,0,0,795,0,334,5,68,0,59,0,0,,344.0490141967977,Mariana
1058,1058,1,0,2251,0,552,4,119,0,59,48,119,,1267.9810740137946,Mariana
884,884,1,0,500,0,552,4,119,0,59,48,119,,-38.808131753217964,Mariana
772,772,0,0,4000,0,444,4,96,0,59,48,96,,2653.8791637392897,Mariana
1375,1375,0,0,3703,0,680,3,264,0,59,48,0,,2256.0958132688056,Mariana
15,15,0,0,500,1,614,10,81,0,59,6,0,,-85.07936576667015,Mariana
267,267,0,0,6373,0,548,3,149,0,59,48,149,,4347.257066586435,Mariana
220,220,0,0,5800,0,438,2,147,0,59,0,149,,4001.7154319375904,Mariana
888,888,0,0,1430,1,655,9,108,1,59,300,0,,578.3904251681523,Mariana
296,296,0,0,1016,0,541,5,99,0,59,48,99,,354.49735736112564,Mariana
258,258,0,0,1000,1,1070,4,242,1,59,156,250,,-52.241715821639566,Mariana
250,250,1,0,1830,0,552,4,119,0,59,48,119,,953.7844688579338,Mariana
140,140,0,0,750,0,532,2,179,0,59,0,179,,162.69562927310608,Mariana
8,8,0,0,1500,0,688,6,148,0,59,48,0,,606.003903531019,Mariana
232,232,0,0,2400,0,1233,4,247,0,60,0,250,,870.9440337693338,Mariana
316,316,0,0,1903,0,556,3,214,0,60,48,0,,1005.2798744535498,Mariana
973,973,1,0,1600,0,419,2,141,0,60,48,142,,881.3923769336618,Mariana
460,460,1,0,1740,0,400,2,168,0,60,48,100,,1000.055702871386,Mariana
1440,1440,1,0,319,0,559,6,77,0,60,48,100,,-179.11445424562137,Mariana
215,215,1,0,500,0,389,6,82,0,60,48,0,,82.84043508859988,Mariana
798,798,1,0,3760,0,731,2,246,0,60,48,246,,2260.5736746249463,Mariana
514,514,0,0,851,1,618,10,89,0,60,6,0,,173.8902826634574,Mariana
1014,1014,1,0,1076,0,336,5,68,0,60,48,0,,552.2695672573325,Mariana
666,666,1,0,1028,0,577,15,75,0,60,0,0,,336.5859119365635,Mariana
502,502,0,0,579,0,301,6,67,0,60,48,0,,207.47424283451141,Mariana
948,948,1,0,1448,0,599,6,133,1,60,120,0,,633.6173818938855,Mariana
1479,1479,3,0,1048,0,552,4,119,0,60,48,119,,370.1698721076175,Mariana
85,85,0,0,415,0,388,8,60,0,60,0,38,,20.150376102632404,Mariana
962,962,0,0,400,0,440,12,60,0,60,12,0,,-29.852409040936895,Mariana
326,326,1,0,688,1,489,10,74,0,60,6,0,,148.51573497866104,Mariana
422,422,0,0,754,0,698,11,97,0,60,48,0,,41.79337265731165,Mariana
1495,1495,1,0,500,0,437,12,60,0,60,48,0,,47.017544239475605,Mariana
628,628,1,0,430,0,449,9,68,0,60,48,0,,-14.179894294445024,Mariana
814,814,0,0,597,0,552,4,119,0,60,48,119,,33.583960171054,Mariana
1161,1161,0,0,511,1,639,10,88,0,60,6,0,,-95.52770893099806,Mariana
1263,1263,1,0,500,0,689,6,145,0,60,48,0,,-141.05263271842682,Mariana
1082,1082,1,0,1034,1,429,10,60,0,60,6,0,,451.51768674417053,Mariana
480,480,3,0,1559,0,310,2,104,0,60,48,107,,932.1414723032545,Mariana
475,475,1,0,600,0,370,10,56,1,60,0,0,,171.65135198538715,Mariana
206,206,1,0,800,1,459,10,70,0,60,6,0,,254.491787073987,Mariana
941,941,1,0,300,1,399,10,55,0,60,6,0,,-73.88471237631882,Mariana
1336,1336,1,0,512,0,552,4,119,0,60,48,119,,-29.852409040936895,Mariana
300,300,0,0,2000,0,475,2,160,0,61,0,160,,1138.123094685719,Mariana
203,203,0,0,650,0,770,12,105,1,61,360,0,,-89.55722712281069,Mariana
908,908,1,0,500,0,552,4,119,0,61,48,119,,-38.808131753217964,Mariana
342,342,0,0,400,0,437,12,60,0,61,240,0,,-27.613478362866626,Mariana
639,639,0,0,2000,1,849,10,117,0,61,6,0,,859.0030701529591,Mariana
780,780,1,0,579,0,459,12,57,0,61,48,0,,89.55722712281069,Mariana
1134,1134,1,0,747,0,552,4,119,0,61,48,119,,145.53049407456734,Mariana
677,677,3,0,1390,0,552,4,119,0,61,48,119,,625.4079694076279,Mariana
1156,1156,3,0,1092,0,480,10,74,1,61,228,0,,456.74185832633447,Mariana
816,816,1,0,500,0,552,4,119,0,61,48,119,,-38.808131753217964,Mariana
212,212,0,0,1922,0,552,4,119,0,61,48,119,,1022.4450096520886,Mariana
824,824,1,0,1079,0,643,6,108,0,61,48,0,,325.39125854621216,Mariana
1224,1224,0,0,1900,0,549,4,116,0,61,48,150,,1008.2651153576436,Mariana
1154,1154,0,0,300,1,310,6,67,0,61,6,0,,-7.463102260234224,Mariana
1428,1428,0,0,3155,0,1129,3,423,0,61,48,0,,1512.0245179234537,Mariana
378,378,1,0,860,1,773,6,164,0,61,6,0,,64.92898966403774,Mariana
866,866,0,0,898,0,552,4,119,0,61,48,119,,258.22333820410415,Mariana
1121,1121,2,0,385,0,659,12,72,0,61,48,72,,-204.48900193041771,Mariana
1332,1332,1,0,1200,0,962,12,131,0,61,0,0,,177.62183379357452,Mariana
1416,1416,0,0,710,0,308,2,105,0,61,0,105,,300.0167108614158,Mariana
936,936,0,0,987,0,638,3,213,0,61,0,0,,260.4622688821744,Mariana
1349,1349,0,0,2400,0,599,7,98,0,61,0,98,,1344.1047170681836,Mariana
14,14,2,0,1202,0,552,4,119,0,61,48,119,,485.10164691522453,Mariana
260,260,1,0,1015,0,942,6,158,0,61,48,0,,54.48064649970983,Mariana
593,593,0,0,2900,0,1821,2,608,0,61,0,610,,805.2687338792728,Mariana
1380,1380,0,0,725,0,330,5,81,0,61,48,0,,294.7925392792518,Mariana
118,118,1,0,514,0,435,6,90,0,61,48,0,,58.958507855850364,Mariana
984,984,0,0,820,0,410,4,125,1,61,0,0,,305.98719266960313,Mariana
